bom_stn_num,name,lat,long,state,location_types,forecast_site_classification,basin,agency,featreal,objectid
583004,Big River At Joker Creek,-36.9344,147.4711,VIC,"rain gauge;water level gauge;",data,Upper Murray River,Northern Regional Water Monitoring Partnership,2024/10/10 00:00:00,14760
583005,Mitta Mitta River @ Hinnomunjie,-36.9475,147.6044,VIC,"rain gauge;water level gauge;model point;",information,Upper Murray River,Northern Regional Water Monitoring Partnership,2024/10/10 00:00:00,14761
583006,Broken River At D/S Bridge Crk,-36.9775,146.1058,VIC,"rain gauge;water level gauge;",data,Broken River,Northern Regional Water Monitoring Partnership,2024/10/10 00:00:00,14762
583007,Buffalo River At Lake Buffalo D/S,-36.7167,146.6667,VIC,"rain gauge;water level gauge;model point;",official,Ovens River,Goulburn-Murray Water,2024/10/10 00:00:00,14763
583016,Victoria River @ Victoria Falls,-37.0881,147.4578,VIC,"rain gauge;water level gauge;",data,Upper Murray River,Northern Regional Water Monitoring Partnership,2024/10/10 00:00:00,14767
583148,Ovens River At Bright,-36.7275,146.9514,VIC,"rain gauge;water level gauge;model point;",official,Ovens River,Northern Regional Water Monitoring Partnership,2024/10/10 00:00:00,14768
583150,Buffalo River @ Lake Buffalo Hg,-36.7167,146.6667,VIC,"rain gauge;water level gauge;model point;",data,Ovens River,Northern Regional Water Monitoring Partnership,2024/10/10 00:00:00,14769
583151,Goulburn River @ Dohertys,-37.35,146.1333,VIC,"rain gauge;water level gauge;model point;",information,Goulburn River,Northern Regional Water Monitoring Partnership,2024/10/10 00:00:00,14770
586112,Arthurs Seat State Park,-38.3586,144.9444,VIC,"rain gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14882
584005,Dargo River @ Lower Dargo Road,-37.4964,147.2678,VIC,"rain gauge;water level gauge;model point;",data,Mitchell River (Vic),Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14773
584006,Tambo River @ Swifts Creek,-37.2667,147.725,VIC,"rain gauge;water level gauge;model point;",data,Tambo River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14774
584007,Genoa River At The Gorge,-37.4181,149.5197,VIC,"rain gauge;water level gauge;model point;",official,East Gippsland,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14775
584009,Tambo River @ Bindi,-37.1581,147.7748,VIC,"rain gauge;water level gauge;",data,Tambo River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14777
584020,Buchan River At Buchan,-37.4975,148.1719,VIC,"rain gauge;water level gauge;model point;",official,Snowy River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14785
584024,Mount Elizabeth,-37.4755,147.9131,VIC,"rain gauge;",data,Tambo River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14789
585000,Thomson-Yarra Divide,-37.7568,146.16,VIC,"rain gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14796
585003,Macalister River @ Glencairn,-37.5167,146.5667,VIC,"rain gauge;water level gauge;model point;",data,Thomson River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14797
585004,Macalister River @ Licola,-37.6294,146.6234,VIC,"rain gauge;water level gauge;model point;",official,Thomson River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14798
585014,Traralgon Ck At Traralgon South,-38.2533,146.5433,VIC,"rain gauge;water level gauge;model point;",data,Latrobe River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14803
585017,Morwell River At Boolarra,-38.4081,146.3031,VIC,"rain gauge;water level gauge;model point;",information,Latrobe River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14804
585022,Thomson River @ U/S Cowwar Weir,-37.9764,146.6239,VIC,"rain gauge;water level gauge;model point;",official,Thomson River,Southern Rural Water,2024/10/10 00:00:00,14808
585025,Avon River At Stratford,-37.9686,147.0766,VIC,"rain gauge;water level gauge;model point;",official,Thomson River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14809
585029,Tanjil River @ Tanjil South,-38.0958,146.2406,VIC,"rain gauge;water level gauge;model point;",information,Latrobe River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14813
23147,Mount Horrocks,-33.9306,138.6773,SA,"rain gauge;",data,Broughton River,Bureau Of Meteorology,2024/10/10 00:00:00,14816
585032,Macalister River @ Stringybark Creek,-37.7708,146.6669,VIC,"rain gauge;water level gauge;model point;",data,Thomson River,Southern Rural Water,2024/10/10 00:00:00,14817
585033,Wonnangatta River @ Crooked River,-37.4075,147.0875,VIC,"rain gauge;water level gauge;model point;",data,Mitchell River (Vic),Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14818
585034,Freestone Creek At Briagolong,-37.8131,147.0933,VIC,"rain gauge;water level gauge;model point;",data,Thomson River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14819
585036,Latrobe River @ Noojee,-37.9081,146.0211,VIC,"rain gauge;water level gauge;model point;",data,Latrobe River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14821
585037,Blanket Hill,-37.8399,146.6877,VIC,"rain gauge;",data,Thomson River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14822
585043,Tarago River @ Drouin West,-38.0881,145.83,VIC,"rain gauge;water level gauge;model point;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14825
585044,Tarago Reservoir,-38.0192,145.9389,VIC,"rain gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14826
585045,Bunyip River @ Longwarry Nth,-38.0781,145.7531,VIC,"rain gauge;water level gauge;model point;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14827
585047,Merriman Ck @ Stradbroke West,-38.2678,146.8647,VIC,"rain gauge;water level gauge;model point;",data,South Gippsland,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14829
586211,Merri Creek @ Craigeburn,-37.5753,144.9639,VIC,"rain gauge;water level gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14833
585079,Narracan Ck At Thorpdale,-38.2681,146.1833,VIC,"rain gauge;water level gauge;model point;",data,Latrobe River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14835
585082,Morwell River @ Us Eelhole Ck,-38.282,146.339,VIC,"rain gauge;water level gauge;flow gauge;",data,Latrobe River,Southern Rural Water,2024/10/10 00:00:00,14836
585237,Macalister River @ Lake Glenmaggie Hg,-37.9046,146.8,VIC,"rain gauge;water level gauge;reservoir;model point;",data,Thomson River,Southern Rural Water,2024/10/10 00:00:00,14841
585247,Moe River At Darnum,-38.2078,146.0006,VIC,"rain gauge;water level gauge;model point;",information,Latrobe River,Gippsland Regional Water Monitoring Partnership,2024/10/10 00:00:00,14843
586010,Doncaster (Eastern Golf Club),-37.7833,145.1167,VIC,"rain gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14844
586012,Coburg (Merri Ck),-37.745,144.98,VIC,"rain gauge;water level gauge;model point;",official,Yarra River,Melbourne Water,2024/10/10 00:00:00,14845
586013,Mount Gregory,-37.7,146.1333,VIC,"rain gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14846
586021,Poley Range,-37.6333,145.7667,VIC,"rain gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14847
586024,Watts River @ Maroondah Reservoir (Hg),-37.65,145.5667,VIC,"rain gauge;water level gauge;model point;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14848
586030,Merri Ck @ Cooper Street Somerton,-37.6483,144.9733,VIC,"rain gauge;water level gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14849
586036,Hampton (Bowling Club),-37.9391,145.0133,VIC,"rain gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14850
586037,Doncaster (Zerbes Reserve),-37.7667,145.1833,VIC,"rain gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14851
586039,Yarra River @ Chandler Highway,-37.7883,145.025,VIC,"rain gauge;water level gauge;model point;",official,Yarra River,Melbourne Water,2024/10/10 00:00:00,14852
586044,Yarra River @ Yarra Grange,-37.6683,145.4767,VIC,"rain gauge;water level gauge;model point;",official,Yarra River,Melbourne Water,2024/10/10 00:00:00,14853
586047,Arthurs Creek,-37.5833,145.2033,VIC,"rain gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14854
586052,Gardiners Creek @ Gardiner,-37.8552,145.0557,VIC,"rain gauge;water level gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14856
586053,Christmas Hills,-37.6833,145.3,VIC,"rain gauge;water level gauge;model point;",official,Yarra River,Melbourne Water,2024/10/10 00:00:00,14857
586062,Watsons Creek @ Kangaroo Ground South,-37.7,145.2667,VIC,"rain gauge;water level gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14858
586071,Bunyip River @ Iona,-38.1333,145.6833,VIC,"rain gauge;water level gauge;model point;",official,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14861
586075,Donna Buang,-37.7067,145.6817,VIC,"rain gauge;",data,Goulburn River,Melbourne Water,2024/10/10 00:00:00,14862
586080,Merri Creek @ St George Road,-37.78,144.9883,VIC,"rain gauge;water level gauge;model point;",official,Yarra River,Melbourne Water,2024/10/10 00:00:00,14864
586081,Bunyip River @ Tonimbuk,-38.025,145.7583,VIC,"rain gauge;water level gauge;model point;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14865
586084,Dandenong Creek @ Rowville (Police Rd R.B.),-37.9389,145.2181,VIC,"rain gauge;water level gauge;model point;",official,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14867
586085,Blind Creek @ Knox (Retarding Basin),-37.8676,145.2418,VIC,"rain gauge;water level gauge;model point;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14868
586086,Dandenong Ck @ Liverpool Rd Retarding Basin,-37.8469,145.3133,VIC,"rain gauge;water level gauge;model point;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14869
586088,Mile Creek @ Springvale West,-37.9401,145.1512,VIC,"rain gauge;water level gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14870
586090,Cardinia Creek @ Officer (Drop Structure),-38.0931,145.3822,VIC,"rain gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14871
586091,Pakenham Upper (Sheltons Road),-38.0003,145.4817,VIC,"rain gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14872
586093,Cardinia Ck @ Cardinia,-38.1206,145.4006,VIC,"rain gauge;water level gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14874
586095,Bungalook Creek @ Montrose (Fussel Rd R.B),-37.8269,145.3297,VIC,"rain gauge;water level gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14876
586096,Hallam Contour Drain @ Hampton Park,-38.0217,145.2536,VIC,"rain gauge;water level gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14877
586097,Gumscrub Creek @ Officer (Princes Hwy),-38.0656,145.4214,VIC,"rain gauge;water level gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14878
586098,Skye Road Retarding Basin @ Frankston North,-38.1358,145.1481,VIC,"rain gauge;water level gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14879
586114,Eumemmerring Creek @ Lyndhurst,-38.0344,145.2197,VIC,"rain gauge;water level gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14884
586122,Maribyrnong River @ Keilor,-37.7293,144.8338,VIC,"rain gauge;water level gauge;model point;",official,Maribyrnong River,Melbourne Water,2024/10/10 00:00:00,14885
586124,Lang Lang River @ Lang Lang (Head Road),-38.2433,145.6292,VIC,"rain gauge;water level gauge;",data,Bunyip River,Melbourne Water,2024/10/10 00:00:00,14886
586146,Wallan,-37.4167,145,VIC,"rain gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14888
586148,Darebin Creek @ Epping,-37.65,145.0333,VIC,"rain gauge;water level gauge;model point;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14889
586149,Plenty River @ Mernda,-37.6028,145.1038,VIC,"rain gauge;water level gauge;model point;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14890
586151,Diamond Creek @ Hurstbridge,-37.6333,145.2,VIC,"rain gauge;water level gauge;model point;",official,Yarra River,Melbourne Water,2024/10/10 00:00:00,14891
586153,Yarra River @ Burnley,-37.8333,145,VIC,"rain gauge;water level gauge;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14893
586159,Eley Rd East Drain @ Eley Road Retarding Basin,-37.85,145.1333,VIC,"rain gauge;water level gauge;model point;",data,Yarra River,Melbourne Water,2024/10/10 00:00:00,14895
1006,Wyndham Aero,-15.51,128.1503,WA,"rain gauge;",data,Ord River,Bureau of Meteorology,2024/10/10 00:00:00,14897
1007,Troughton Island,-13.7542,126.1485,WA,"rain gauge;",data,King Edward River,Bureau of Meteorology,2024/10/10 00:00:00,14898
1010,Theda,-14.7885,126.4963,WA,"rain gauge;",data,King Edward River,Private owner,2024/10/10 00:00:00,14899
1013,Wyndham,-15.4869,128.1236,WA,"rain gauge;",data,Ord River,Bureau of Meteorology,2024/10/10 00:00:00,14900
1014,Emma Gorge,-15.9083,128.1286,WA,"rain gauge;",data,Ord River,Private owner,2024/10/10 00:00:00,14901
1018,Mount Elizabeth,-16.4181,126.1025,WA,"rain gauge;",data,Fitzroy River (Wa),Bureau of Meteorology,2024/10/10 00:00:00,14902
1019,Kalumburu,-14.2964,126.6453,WA,"rain gauge;",data,King Edward River,Bureau of Meteorology,2024/10/10 00:00:00,14903
1020,Truscott,-14.09,126.3867,WA,"rain gauge;",data,King Edward River,Private owner,2024/10/10 00:00:00,14904
1023,El Questro,-16.0086,127.9806,WA,"rain gauge;",data,Pentecost River,Private owner,2024/10/10 00:00:00,14905
1024,Ellenbrae,-15.9572,127.0628,WA,"rain gauge;",data,Pentecost River,Private owner,2024/10/10 00:00:00,14906
1025,Doongan,-15.3797,126.3114,WA,"rain gauge;",data,Drysdale River,Private owner,2024/10/10 00:00:00,14907
1026,Drysdale River Station,-15.7031,126.3781,WA,"rain gauge;",data,Drysdale River,Private owner,2024/10/10 00:00:00,14908
1027,Diggers Rest,-15.6394,128.0803,WA,"rain gauge;",data,Ord River,Private owner,2024/10/10 00:00:00,14909
1028,Home Valley,-15.7231,127.8292,WA,"rain gauge;water level gauge;",data,Pentecost River,Bureau of Meteorology,2024/10/10 00:00:00,14910
561104,Markwell (Myall R),-32.3806,152.1967,NSW,"rain gauge;water level gauge;model point;",data,Karuah River,Mid Coast Council,2024/10/10 00:00:00,14912
23365,Tarlee West (Hazelton),-34.2318,138.6952,SA,"rain gauge;",data,Gawler River,Bureau Of Meteorology,2024/10/10 00:00:00,14914
2079,Halls Creek Airport,-18.2337,127.6666,WA,"rain gauge;",data,Ord River,Bureau of Meteorology,2024/10/10 00:00:00,14918
4004,Bamboo Creek,-20.9264,120.2075,WA,"rain gauge;",data,De Grey River,Bureau of Meteorology,2024/10/10 00:00:00,14919
5098,Karijini North,-22.2999,118.4498,WA,"rain gauge;",data,Fortescue River,Bureau of Meteorology,2024/10/10 00:00:00,14920
6113,Bullardoo Tbrg,-27.8556,115.6716,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,14921
7008,Bryah,-25.5059,118.7983,WA,"rain gauge;",data,Gascoyne River,Bureau of Meteorology,2024/10/10 00:00:00,14922
7212,Ginginjibby,-24.6141,117.653,WA,"rain gauge;",data,Gascoyne River,Bureau of Meteorology,2024/10/10 00:00:00,14923
7502,Greenough Rvr Tbrg @ Yuin,-27.9791,116.0348,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,14925
8320,Daisy Downs,-28.3803,115.4581,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,14926
8321,Tallering Tbrg,-28.3777,115.8508,WA,"rain gauge;",data,Greenough River,Bureau of Meteorology,2024/10/10 00:00:00,14927
10925,Quairading East,-32.0047,117.4134,WA,"rain gauge;",data,Avon River,Bureau of Meteorology,2024/10/10 00:00:00,14928
13044,Wiluna Aero,-26.6273,120.2195,WA,"rain gauge;",data,Salt Lake,Bureau of Meteorology,2024/10/10 00:00:00,14929
14023,Gunn Point,-12.249,131.0449,NT,"rain gauge;",data,Finniss River,Bureau of Meteorology,2024/10/10 00:00:00,14930
14153,Black Point,-11.1538,132.143,NT,"rain gauge;",data,East Alligator River,Bureau of Meteorology,2024/10/10 00:00:00,14931
14274,Mccluer Island,-11.0468,132.9791,NT,"rain gauge;",data,East Alligator River,Bureau of Meteorology,2024/10/10 00:00:00,14932
14401,Warruwi Airport,-11.65,133.3797,NT,"rain gauge;",data,Goomadeer River,Bureau of Meteorology,2024/10/10 00:00:00,14933
14612,Larrimah,-15.5748,133.2137,NT,"rain gauge;",data,Roper River,Bureau of Meteorology,2024/10/10 00:00:00,14934
14806,Birrimba,-16.4151,132.0857,NT,"rain gauge;",data,Victoria River,Bureau of Meteorology,2024/10/10 00:00:00,14935
14808,Bradshaw - Angallari Valley (Defence),-15.4397,130.5731,NT,"rain gauge;",data,Victoria River,Bureau of Meteorology,2024/10/10 00:00:00,14936
14830,Cattle Creek,-17.5967,131.5445,NT,"rain gauge;",data,Victoria River,Bureau of Meteorology,2024/10/10 00:00:00,14937
14933,Pine Creek,-13.8238,131.8373,NT,"rain gauge;",data,Daly River,Bureau of Meteorology,2024/10/10 00:00:00,14938
14981,Bradshaw - Koolendong Valley (Defence),-15.1853,130.1169,NT,"rain gauge;",data,Fitzmaurice River,Bureau of Meteorology,2024/10/10 00:00:00,14939
14982,Kangaroo Flats (Defence),-12.7934,130.8542,NT,"rain gauge;",data,Finniss River,Bureau of Meteorology,2024/10/10 00:00:00,14940
14983,Mount Bundey North (Defence),-12.9141,131.8663,NT,"rain gauge;",data,Wildman River,Bureau of Meteorology,2024/10/10 00:00:00,14941
14984,Mount Bundey South (Defence),-13.0889,131.8478,NT,"rain gauge;",data,Mary River (Wa),Bureau of Meteorology,2024/10/10 00:00:00,14942
14985,Darwin Airport Upper Air Comparison,-12.4239,130.8925,NT,"rain gauge;",data,Finniss River,Bureau of Meteorology,2024/10/10 00:00:00,14943
14986,Hayward Creek (Tipperary),-13.6676,130.8789,NT,"rain gauge;",data,Daly River,Bureau of Meteorology,2024/10/10 00:00:00,14944
15007,Amungee Mungee,-16.4641,134.1059,NT,"rain gauge;",data,Roper River,Bureau of Meteorology,2024/10/10 00:00:00,14945
15681,Ooratippra Homestead,-21.8528,136.1592,NT,"rain gauge;",data,Georgina River,Bureau of Meteorology,2024/10/10 00:00:00,14946
18230,Point Avoid,-34.675,135.3362,SA,"rain gauge;",data,Eyre Peninsula,Bureau of Meteorology,2024/10/10 00:00:00,14947
21076,Cooinda,-33.9309,138.814,SA,"rain gauge;",data,Wakefield River,Bureau Of Meteorology,2024/10/10 00:00:00,14948
21140,Waterloo East (Schutz Road),-33.9993,138.9095,SA,"rain gauge;",data,Gawler River,Bureau Of Meteorology,2024/10/10 00:00:00,14949
23000,Adelaide (West Terrace / Ngayirdapira),-34.9257,138.5832,SA,"rain gauge;",data,Torrens River,Bureau of Meteorology,2024/10/10 00:00:00,14950
23379,Mount Rufus (Dutton),-34.309,139.1215,SA,"rain gauge;",data,Gawler River,Bureau Of Meteorology,2024/10/10 00:00:00,14951
23380,Kapunda West (Kaplee),-34.302,138.8451,SA,"rain gauge;",data,Gawler River,Bureau Of Meteorology,2024/10/10 00:00:00,14952
23381,Ngapala,-34.0628,139.0063,SA,"rain gauge;",data,Gawler River,Bureau Of Meteorology,2024/10/10 00:00:00,14953
23382,Milton Park (Cornbrook),-34.4968,139.084,SA,"rain gauge;",data,Gawler River,Bureau Of Meteorology,2024/10/10 00:00:00,14954
23383,Gomersal (Woodbridge),-34.538,138.9106,SA,"rain gauge;",data,Gawler River,Bureau of Meteorology,2024/10/10 00:00:00,14955
23922,Forreston Alert,-34.7928,138.904,SA,"rain gauge;",data,Torrens River,Bureau Of Meteorology,2024/10/10 00:00:00,14956
24555,Moondah,-34.2571,139.0923,SA,"rain gauge;",data,Gawler River,Bureau Of Meteorology,2024/10/10 00:00:00,14957
24591,Mount Beevor South,-34.9315,139.0317,SA,"rain gauge;",data,Lower Murray River,Bureau Of Meteorology,2024/10/10 00:00:00,14958
24592,Callington Hill (Colrae),-35.0825,139.0658,SA,"rain gauge;",data,Lower Murray River,Bureau Of Meteorology,2024/10/10 00:00:00,14959
24593,Woodchester (Craiorah),-35.1932,138.9918,SA,"rain gauge;",data,Lower Murray River,Bureau of Meteorology,2024/10/10 00:00:00,14960
24594,Highland Valley (Greenholm),-35.1998,138.9198,SA,"rain gauge;",data,Lower Murray River,Bureau of Meteorology,2024/10/10 00:00:00,14961
25564,Coolami,-35.8429,140.8184,SA,"rain gauge;",data,Millicent Coast,Bureau Of Meteorology,2024/10/10 00:00:00,14962
29049,Werrina Station,-20.4436,141.4553,QLD,"rain gauge;",data,Flinders River,Bureau of Meteorology,2024/10/10 00:00:00,14963
29089,Clonagh Station,-20.1412,140.6808,QLD,"rain gauge;",data,Flinders River,Bureau of Meteorology,2024/10/10 00:00:00,14964
29092,Brinard Station,-19.8392,140.9336,QLD,"rain gauge;",data,Flinders River,Bureau of Meteorology,2024/10/10 00:00:00,14965
31140,Bellenden Ker Bottom Stn,-17.2702,145.9,QLD,"rain gauge;",data,Mulgrave-Russell Rivers,Bureau of Meteorology,2024/10/10 00:00:00,14966
31141,Bellenden Ker Top Stn,-17.2639,145.8536,QLD,"rain gauge;",data,Mulgrave-Russell Rivers,Bureau of Meteorology,2024/10/10 00:00:00,14967
32194,Cowley Beach (Defence),-17.6905,146.1126,QLD,"rain gauge;",data,Johnstone River,Department of Defence,2024/10/10 00:00:00,14968
32197,Innisfail Aerodrome,-17.5581,146.0119,QLD,"rain gauge;",data,Johnstone River,Bureau of Meteorology,2024/10/10 00:00:00,14969
33134,Eton Sunwater,-21.2681,148.97,QLD,"rain gauge;",data,Plane Creek,Bureau of Meteorology,2024/10/10 00:00:00,14970
33329,Ooralea Racecourse (Mackay Turf Club),-21.17,149.1515,QLD,"rain gauge;",data,Plane Creek,Bureau of Meteorology,2024/10/10 00:00:00,14971
34027,Essex,-22.7744,148.81,QLD,"rain gauge;",data,Fitzroy River (Qld),Bureau of Meteorology,2024/10/10 00:00:00,14972
34044,Bruslee,-21.0767,146.5133,QLD,"rain gauge;",data,Burdekin River,Bureau of Meteorology,2024/10/10 00:00:00,14973
35164,Monklands,-23.4078,146.4636,QLD,"rain gauge;",data,Burdekin River,Bureau of Meteorology,2024/10/10 00:00:00,14974
36028,Lerida,-22.176,144.0493,QLD,"rain gauge;",data,Cooper Creek,Bureau of Meteorology,2024/10/10 00:00:00,14975
36139,Surbiton Station,-22.9856,146.6189,QLD,"rain gauge;",data,Burdekin River,Bureau of Meteorology,2024/10/10 00:00:00,14976
37049,Warnambool Downs,-22.8131,142.8325,QLD,"rain gauge;",data,Cooper Creek,Bureau of Meteorology,2024/10/10 00:00:00,14977
37052,Mundurin Station,-22.8792,141.8364,QLD,"rain gauge;",data,Diamantina River,Bureau of Meteorology,2024/10/10 00:00:00,14978
37057,Bushy Park,-21.2622,139.7247,QLD,"rain gauge;",data,Georgina River,Bureau of Meteorology,2024/10/10 00:00:00,14979
37091,Warra Station,-23.1214,140.5683,QLD,"rain gauge;",data,Georgina River,Bureau of Meteorology,2024/10/10 00:00:00,14980
37116,Woodstock Station,-22.2583,141.9464,QLD,"rain gauge;",data,Diamantina River,Bureau of Meteorology,2024/10/10 00:00:00,14981
38056,South Galway,-25.6653,142.1086,QLD,"rain gauge;",data,Cooper Creek,Bureau of Meteorology,2024/10/10 00:00:00,14982
40412,Toogoom,-25.2483,152.6636,QLD,"rain gauge;",data,Burrum River,Bureau of Meteorology,2024/10/10 00:00:00,14983
41052,Jingi Jingi,-26.6928,151.0964,QLD,"rain gauge;",data,Condamine-Culgoa Rivers,Bureau of Meteorology,2024/10/10 00:00:00,14984
41250,Pampas,-27.7894,151.4133,QLD,"rain gauge;",data,Condamine-Culgoa Rivers,Bureau of Meteorology,2024/10/10 00:00:00,14985
46126,Tibooburra Airport,-29.4448,142.0567,NSW,"rain gauge;",data,Bulloo River,Bureau of Meteorology,2024/10/10 00:00:00,14986
46128,Fowlers Gap Aws,-31.0863,141.7008,NSW,"rain gauge;",data,Lake Bancannia,Bureau of Meteorology,2024/10/10 00:00:00,14987
46136,Borrona Downs Aws,-29.7614,143.1135,NSW,"rain gauge;",data,Bulloo River,Bureau of Meteorology,2024/10/10 00:00:00,14988
46137,Boullia,-30.0708,141.8795,NSW,"rain gauge;",data,Lake Bancannia,Bureau of Meteorology,2024/10/10 00:00:00,14989
46138,Cawnalmurtee,-30.5807,143.3528,NSW,"rain gauge;",data,Paroo River,Bureau of Meteorology,2024/10/10 00:00:00,14990
46139,Grasmere,-31.4198,142.6258,NSW,"rain gauge;",data,Darling River,Bureau of Meteorology,2024/10/10 00:00:00,14991
46140,Mt Jack,-30.8693,143.7085,NSW,"rain gauge;",data,Paroo River,Bureau of Meteorology,2024/10/10 00:00:00,14992
46141,Mount Woowoolarah,-31.2554,141.2389,NSW,"rain gauge;",data,Lake Frome,Bureau of Meteorology,2024/10/10 00:00:00,14993
46142,Smithville Aws,-30.0692,141.0067,NSW,"rain gauge;",data,Lake Frome,Bureau of Meteorology,2024/10/10 00:00:00,14994
46143,Westwood Downs,-30.496,141.3335,NSW,"rain gauge;",data,Lake Frome,Bureau of Meteorology,2024/10/10 00:00:00,14995
46144,Winnathee,-29.751,141.1105,NSW,"rain gauge;",data,Lake Frome,Bureau of Meteorology,2024/10/10 00:00:00,14996
47033,Pooncarie (Tarcoola),-33.4268,142.5719,NSW,"rain gauge;",data,Darling River,Private owner,2024/10/10 00:00:00,14997
47108,Burndoo,-32.0679,143.65,NSW,"rain gauge;",data,Darling River,Bureau of Meteorology,2024/10/10 00:00:00,14998
47109,Inkerman,-31.9772,142.153,NSW,"rain gauge;",data,Darling River,Bureau of Meteorology,2024/10/10 00:00:00,14999
47110,Nelia Gaari,-32.0079,142.8181,NSW,"rain gauge;",data,Darling River,Bureau of Meteorology,2024/10/10 00:00:00,15000
47111,Nulla,-33.8218,141.3592,NSW,"rain gauge;",data,Lower Murray River,Bureau of Meteorology,2024/10/10 00:00:00,15001
47112,Overnewton,-32.9416,143.5386,NSW,"rain gauge;",data,Darling River,Bureau of Meteorology,2024/10/10 00:00:00,15002
47113,Mulurulu Aws,-33.3392,143.4,NSW,"rain gauge;",data,Benanee,Bureau of Meteorology,2024/10/10 00:00:00,15003
47114,Tandou,-32.7107,142.1115,NSW,"rain gauge;",data,Darling River,Bureau of Meteorology,2024/10/10 00:00:00,15004
47115,Pooncarie (Tarcoola) Comparison,-33.4255,142.576,NSW,"rain gauge;",data,Darling River,Bureau of Meteorology,2024/10/10 00:00:00,15005
48246,Burrawantie,-29.1544,145.4066,NSW,"rain gauge;",data,Paroo River,Bureau of Meteorology,2024/10/10 00:00:00,15006
48247,Delta Aws,-30.1006,145.3338,NSW,"rain gauge;",data,Warrego River,Bureau of Meteorology,2024/10/10 00:00:00,15007
48248,Gumbooka,-29.7859,146.2857,NSW,"rain gauge;",data,Condamine-Culgoa Rivers,Bureau of Meteorology,2024/10/10 00:00:00,15008
48249,Knightvale,-30.4864,146.3283,NSW,"rain gauge;",data,Darling River,Bureau of Meteorology,2024/10/10 00:00:00,15009
48250,Noona Aws,-31.7267,144.9313,NSW,"rain gauge;",data,Darling River,Bureau of Meteorology,2024/10/10 00:00:00,15010
