Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Palm Beach Mk4,4221,1761354000,2025-10-25 11:00:00,-28.0999,153.48556,0.84,1.47,8.33,4.04,21.21,77.11,0.05,203.08
Palm Beach Mk4,4221,1761355800,2025-10-25 11:30:00,-28.09993,153.48551,0.84,1.25,8.33,4.14,21.25,72.8,0.07,251.87
Palm Beach Mk4,4221,1761357600,2025-10-25 12:00:00,-28.10001,153.48547,0.83,1.29,8.7,3.83,21.96,83.09,0.19,225.58
Palm Beach Mk4,4221,1761359400,2025-10-25 12:30:00,-28.10025,153.48567,0.85,1.28,8.7,4.17,22.1,82.56,0.17,206.07
Palm Beach Mk4,4221,1761361200,2025-10-25 13:00:00,-28.1003,153.48586,0.87,1.63,8.0,4.29,22.1,82.03,0.2,194.55
Palm Beach Mk4,4221,1761363000,2025-10-25 13:30:00,-28.10034,153.48594,0.82,1.52,5.13,4.11,22.32,105.94,0.24,193.76
Palm Beach Mk4,4221,1761364800,2025-10-25 14:00:00,-28.10034,153.48605,0.89,1.44,8.33,4.12,22.32,87.66,0.2,181.54
Palm Beach Mk4,4221,1761366600,2025-10-25 14:30:00,-28.10031,153.48614,0.88,1.47,4.88,4.2,22.5,101.37,0.27,185.58
Palm Beach Mk4,4221,1761368400,2025-10-25 15:00:00,-28.10031,153.48614,0.88,1.44,8.33,4.11,22.54,81.59,0.3,166.51
Palm Beach Mk4,4221,1761370200,2025-10-25 15:30:00,-28.10031,153.48612,0.87,1.4,11.76,4.11,22.54,124.05,0.3,167.38
Palm Beach Mk4,4221,1761372000,2025-10-25 16:00:00,-28.1003,153.48616,0.85,1.47,8.33,4.27,22.59,84.67,0.31,171.96
Palm Beach Mk4,4221,1761373800,2025-10-25 16:30:00,-28.1003,153.48616,0.85,1.23,9.09,4.34,22.54,98.21,0.33,157.01
Palm Beach Mk4,4221,1761375600,2025-10-25 17:00:00,-28.1003,153.48614,0.82,1.36,9.52,4.26,22.54,102.69,0.31,156.84
Palm Beach Mk4,4221,1761377400,2025-10-25 17:30:00,-28.1003,153.48616,0.85,1.48,9.09,4.4,22.45,93.11,0.35,151.91
Palm Beach Mk4,4221,1761379200,2025-10-25 18:00:00,-28.10031,153.4862,0.87,1.94,5.13,4.57,22.54,105.85,0.38,154.11
Palm Beach Mk4,4221,1761381000,2025-10-25 18:30:00,-28.1003,153.4862,0.9,1.48,11.76,4.57,22.59,114.56,0.4,154.2
Palm Beach Mk4,4221,1761382800,2025-10-25 19:00:00,-28.10028,153.4862,0.85,1.67,5.56,4.44,22.54,105.85,0.39,124.4
Palm Beach Mk4,4221,1761384600,2025-10-25 19:30:00,-28.1003,153.48612,0.87,1.47,5.13,4.41,22.41,97.33,0.29,132.57
Palm Beach Mk4,4221,1761386400,2025-10-25 20:00:00,-28.1003,153.48607,0.86,1.38,5.13,4.33,22.32,102.87,0.28,118.07
Palm Beach Mk4,4221,1761388200,2025-10-25 20:30:00,-28.10031,153.48607,0.83,1.34,9.52,4.27,22.27,91.44,0.19,116.57
Palm Beach Mk4,4221,1761390000,2025-10-25 21:00:00,-28.1003,153.48607,0.87,1.38,10.0,4.33,22.23,102.95,0.18,109.1
Palm Beach Mk4,4221,1761391800,2025-10-25 21:30:00,-28.10028,153.48603,0.83,1.51,11.11,4.26,22.18,111.22,0.15,104.09
Palm Beach Mk4,4221,1761393600,2025-10-25 22:00:00,-28.10028,153.48601,0.8,1.41,11.11,4.36,22.18,109.72,0.11,103.12
Palm Beach Mk4,4221,1761395400,2025-10-25 22:30:00,-28.1003,153.48601,0.77,1.38,10.53,4.43,22.1,107.44,0.08,109.63
Palm Beach Mk4,4221,1761397200,2025-10-25 23:00:00,-28.10027,153.48599,0.81,1.27,9.09,4.47,22.1,86.16,0.09,89.14
Palm Beach Mk4,4221,1761399000,2025-10-25 23:30:00,-28.10028,153.48596,0.79,1.36,8.7,4.55,22.05,88.1,0.1,109.27
Palm Beach Mk4,4221,1761400800,2025-10-26 00:00:00,-28.10028,153.48601,0.75,1.4,11.11,4.53,22.05,107.35,0.09,86.59
Palm Beach Mk4,4221,1761402600,2025-10-26 00:30:00,-28.10025,153.48603,0.75,1.23,10.0,4.56,22.05,107.88,0.07,92.13
Palm Beach Mk4,4221,1761404400,2025-10-26 01:00:00,-28.10025,153.48607,0.72,1.15,11.11,4.67,22.05,107.35,0.1,108.75
Palm Beach Mk4,4221,1761406200,2025-10-26 01:30:00,-28.10023,153.48614,0.77,1.36,9.52,4.73,22.01,95.66,0.07,92.92
Palm Beach Mk4,4221,1761408000,2025-10-26 02:00:00,-28.10023,153.48614,0.76,1.29,9.09,4.81,22.01,92.14,0.1,85.45
Palm Beach Mk4,4221,1761409800,2025-10-26 02:30:00,-28.10023,153.48607,0.69,1.0,8.7,4.8,21.96,78.6,0.1,57.05
Palm Beach Mk4,4221,1761411600,2025-10-26 03:00:00,-28.10025,153.48607,0.77,1.2,11.11,4.93,21.96,105.77,0.08,73.14
Palm Beach Mk4,4221,1761413400,2025-10-26 03:30:00,-28.10023,153.48601,0.76,1.2,9.52,4.99,21.92,84.58,0.06,46.15
Palm Beach Mk4,4221,1761415200,2025-10-26 04:00:00,-28.10022,153.48603,0.75,1.24,8.0,4.97,21.92,83.26,0.04,50.37
Palm Beach Mk4,4221,1761417000,2025-10-26 04:30:00,-28.10023,153.48601,0.75,1.09,9.52,5.12,21.87,86.43,0.03,31.03
Palm Beach Mk4,4221,1761418800,2025-10-26 05:00:00,-28.10025,153.48605,0.77,1.41,8.7,5.08,21.83,85.37,0.03,44.66
Palm Beach Mk4,4221,1761420600,2025-10-26 05:30:00,-28.10025,153.48605,0.72,1.17,8.33,5.0,21.87,84.93,0.01,335.12
Palm Beach Mk4,4221,1761422400,2025-10-26 06:00:00,-28.10025,153.48607,0.73,1.06,9.52,4.92,21.87,96.1,0.03,219.25
Palm Beach Mk4,4221,1761424200,2025-10-26 06:30:00,-28.10025,153.48601,0.8,1.37,9.09,5.02,21.87,81.15,0.03,88.35
Palm Beach Mk4,4221,1761426000,2025-10-26 07:00:00,-28.10025,153.48601,0.75,1.29,10.0,4.74,21.87,105.85,0.02,146.29
Palm Beach Mk4,4221,1761427800,2025-10-26 07:30:00,-28.10027,153.48601,0.74,1.35,9.09,4.55,21.92,91.17,0.07,200.26
Palm Beach Mk4,4221,1761429600,2025-10-26 08:00:00,-28.10027,153.48601,0.76,1.34,9.09,4.4,21.96,91.7,0.09,187.69
Palm Beach Mk4,4221,1761431400,2025-10-26 08:30:00,-28.10028,153.48601,0.75,1.31,9.52,4.22,21.96,103.83,0.09,195.96
Palm Beach Mk4,4221,1761433200,2025-10-26 09:00:00,-28.1003,153.48594,0.75,1.18,9.09,4.04,22.05,98.03,0.14,197.01
Palm Beach Mk4,4221,1761435000,2025-10-26 09:30:00,-28.1003,153.48588,0.79,1.23,8.33,3.94,22.05,85.55,0.14,181.63
Palm Beach Mk4,4221,1761436800,2025-10-26 10:00:00,-28.10028,153.48579,0.79,1.31,10.0,3.65,22.1,98.73,0.14,190.42
Palm Beach Mk4,4221,1761438600,2025-10-26 10:30:00,-28.1003,153.48586,0.78,1.4,8.7,3.58,22.18,90.91,0.17,177.67
Palm Beach Mk4,4221,1761440400,2025-10-26 11:00:00,-28.1003,153.48582,0.79,1.4,9.09,3.51,22.18,90.73,0.2,193.14
Palm Beach Mk4,4221,1761442200,2025-10-26 11:30:00,-28.1003,153.48579,0.8,1.22,9.09,3.53,22.1,96.71,0.2,172.84
Palm Beach Mk4,4221,1761444000,2025-10-26 12:00:00,-28.10034,153.4859,0.83,1.44,8.33,3.46,22.1,89.59,0.2,176.09
Palm Beach Mk4,4221,1761445800,2025-10-26 12:30:00,-28.10034,153.48596,0.83,1.3,8.7,3.53,22.1,96.8,0.2,177.67
Palm Beach Mk4,4221,1761447600,2025-10-26 13:00:00,-28.10035,153.48601,0.88,1.5,9.09,3.52,22.1,101.2,0.17,162.64
Palm Beach Mk4,4221,1761449400,2025-10-26 13:30:00,-28.10034,153.48609,0.9,1.84,8.0,3.53,22.18,92.49,0.23,165.27
Palm Beach Mk4,4221,1761451200,2025-10-26 14:00:00,-28.10034,153.48614,0.88,1.43,8.7,3.41,22.27,97.85,0.28,162.99
Palm Beach Mk4,4221,1761453000,2025-10-26 14:30:00,-28.10031,153.48616,0.89,1.37,4.26,3.55,22.41,62.34,0.28,168.35
Palm Beach Mk4,4221,1761454800,2025-10-26 15:00:00,-28.10031,153.48616,0.99,1.61,4.26,3.53,22.41,37.81,0.3,161.76
Palm Beach Mk4,4221,1761456600,2025-10-26 15:30:00,-28.10034,153.48614,1.03,1.77,4.26,3.57,22.41,34.29,0.28,156.75
Palm Beach Mk4,4221,1761458400,2025-10-26 16:00:00,-28.10034,153.48614,0.92,1.72,4.26,3.59,22.36,36.14,0.3,158.59
Palm Beach Mk4,4221,1761460200,2025-10-26 16:30:00,-28.1003,153.48614,0.85,1.65,8.7,3.72,22.32,102.34,0.23,152.97
Palm Beach Mk4,4221,1761462000,2025-10-26 17:00:00,-28.10028,153.48609,0.86,1.39,4.35,3.79,22.32,44.14,0.21,154.46
Palm Beach Mk4,4221,1761463800,2025-10-26 17:30:00,-28.10031,153.48609,0.86,1.44,8.7,3.78,22.27,98.29,0.2,143.12
Palm Beach Mk4,4221,1761465600,2025-10-26 18:00:00,-28.10031,153.48601,0.9,1.41,4.55,3.91,22.27,50.47,0.18,144.35
Palm Beach Mk4,4221,1761467400,2025-10-26 18:30:00,-28.10031,153.48599,0.91,1.46,5.0,3.95,22.23,50.21,0.21,136.18
Palm Beach Mk4,4221,1761469200,2025-10-26 19:00:00,-28.10031,153.48601,0.98,1.89,4.65,3.93,22.18,45.28,0.17,135.74
Palm Beach Mk4,4221,1761471000,2025-10-26 19:30:00,-28.10028,153.48594,1.03,1.63,5.41,3.97,22.1,45.55,0.18,128.7
Palm Beach Mk4,4221,1761472800,2025-10-26 20:00:00,-28.10031,153.48592,1.18,2.12,5.26,4.1,22.14,44.67,0.18,114.99
Palm Beach Mk4,4221,1761474600,2025-10-26 20:30:00,-28.1003,153.48594,1.15,1.79,5.56,4.05,22.1,45.99,0.1,97.14
Palm Beach Mk4,4221,1761476400,2025-10-26 21:00:00,-28.1003,153.48594,1.14,1.78,5.41,4.14,22.05,37.37,0.11,105.67
Palm Beach Mk4,4221,1761478200,2025-10-26 21:30:00,-28.10028,153.4859,1.34,2.14,5.88,4.55,22.05,37.55,0.08,76.92
Palm Beach Mk4,4221,1761480000,2025-10-26 22:00:00,-28.10027,153.48588,1.42,2.57,6.45,4.56,22.01,38.16,0.1,96.53
Palm Beach Mk4,4221,1761481800,2025-10-26 22:30:00,-28.1003,153.48592,1.55,2.47,6.45,4.8,21.96,37.28,0.1,100.66
Palm Beach Mk4,4221,1761483600,2025-10-26 23:00:00,-28.10028,153.48592,1.44,2.39,6.45,4.71,21.96,36.05,0.04,118.42
Palm Beach Mk4,4221,1761485400,2025-10-26 23:30:00,-28.10027,153.4859,1.29,2.49,6.45,4.58,21.96,31.92,0.03,52.13
Palm Beach Mk4,4221,1761487200,2025-10-27 00:00:00,-28.10025,153.48588,1.32,2.39,6.67,4.59,21.96,37.81,0.03,83.08
Palm Beach Mk4,4221,1761487200,2025-10-27 00:00:00,-28.10027,153.48586,1.32,2.39,6.67,4.59,21.96,37.81,0.03,83.08
Palm Beach Mk4,4221,1761489000,2025-10-27 00:30:00,-28.10027,153.48586,1.22,2.15,5.88,4.53,21.96,31.57,0.03,28.75
Palm Beach Mk4,4221,1761490800,2025-10-27 01:00:00,-28.10025,153.48588,1.23,1.93,6.25,4.46,21.92,31.39,0.01,310.24
Palm Beach Mk4,4221,1761492600,2025-10-27 01:30:00,-28.10023,153.48586,1.04,1.64,6.25,4.34,21.92,32.1,0.07,325.1
Palm Beach Mk4,4221,1761494400,2025-10-27 02:00:00,-28.10025,153.48586,0.98,1.5,6.25,4.26,21.92,31.92,0.03,296.0
Palm Beach Mk4,4221,1761496200,2025-10-27 02:30:00,-28.10023,153.48586,0.92,1.43,5.71,4.22,21.92,33.42,0.03,358.86
Palm Beach Mk4,4221,1761498000,2025-10-27 03:00:00,-28.10022,153.48582,0.95,1.49,6.45,4.38,21.92,34.82,0.04,355.6
Palm Beach Mk4,4221,1761499800,2025-10-27 03:30:00,-28.1002,153.48577,0.86,1.44,6.45,4.3,21.92,28.14,0.04,259.96
Palm Beach Mk4,4221,1761501600,2025-10-27 04:00:00,-28.10013,153.48569,0.85,1.43,6.25,4.23,21.92,29.81,0.04,300.75
Palm Beach Mk4,4221,1761503400,2025-10-27 04:30:00,-28.1001,153.48564,0.83,1.35,6.06,4.17,21.92,30.69,0.06,246.51
Palm Beach Mk4,4221,1761505200,2025-10-27 05:00:00,-28.10008,153.48564,0.85,1.27,6.06,4.27,21.92,30.6,0.05,271.74
Palm Beach Mk4,4221,1761507000,2025-10-27 05:30:00,-28.10008,153.48564,0.83,1.33,6.25,4.25,21.92,25.59,0.03,299.87
Palm Beach Mk4,4221,1761508800,2025-10-27 06:00:00,-28.10013,153.48571,0.84,1.28,5.71,4.33,21.92,30.87,0.01,171.34
Palm Beach Mk4,4221,1761510600,2025-10-27 06:30:00,-28.10019,153.48571,0.86,1.63,6.25,4.54,21.96,28.67,0.02,184.26
Palm Beach Mk4,4221,1761512400,2025-10-27 07:00:00,-28.10023,153.48573,0.89,1.45,6.25,4.55,21.96,25.33,0.05,190.51
Palm Beach Mk4,4221,1761514200,2025-10-27 07:30:00,-28.10025,153.48579,0.88,1.61,6.45,4.69,22.01,21.63,0.1,194.81
Palm Beach Mk4,4221,1761516000,2025-10-27 08:00:00,-28.10025,153.48579,0.87,1.44,6.25,4.56,22.05,22.69,0.08,185.93
Palm Beach Mk4,4221,1761517800,2025-10-27 08:30:00,-28.10023,153.48577,0.74,1.35,6.45,4.17,22.1,30.87,0.1,86.59
Palm Beach Mk4,4221,1761519600,2025-10-27 09:00:00,-28.10027,153.48582,0.83,1.62,5.71,4.2,22.1,23.57,0.09,134.86
Palm Beach Mk4,4221,1761521400,2025-10-27 09:30:00,-28.10027,153.48586,0.78,1.59,6.25,4.05,22.18,24.45,0.1,157.01
Palm Beach Mk4,4221,1761523200,2025-10-27 10:00:00,-28.10028,153.48592,0.83,1.36,5.71,4.29,22.18,28.32,0.13,137.05
Palm Beach Mk4,4221,1761525000,2025-10-27 10:30:00,-28.1003,153.48594,0.85,1.36,14.29,4.23,22.23,113.59,0.11,149.89
Palm Beach Mk4,4221,1761526800,2025-10-27 11:00:00,-28.1003,153.48599,0.78,1.27,14.29,4.02,22.32,109.02,0.13,140.92
Palm Beach Mk4,4221,1761528600,2025-10-27 11:30:00,-28.1003,153.48601,0.85,1.52,14.29,4.26,22.32,115.17,0.13,151.74
Palm Beach Mk4,4221,1761530400,2025-10-27 12:00:00,-28.10031,153.48601,0.78,1.19,14.29,3.85,22.36,113.06,0.15,169.32
Palm Beach Mk4,4221,1761532200,2025-10-27 12:30:00,-28.10031,153.48603,0.74,1.23,12.5,3.83,22.41,117.9,0.21,167.38
Palm Beach Mk4,4221,1761534000,2025-10-27 13:00:00,-28.1003,153.48601,0.78,1.25,14.29,3.95,22.41,106.73,0.14,166.24
Palm Beach Mk4,4221,1761535800,2025-10-27 13:30:00,-28.1003,153.48612,0.8,1.43,14.29,3.54,22.41,104.62,0.2,119.65
Palm Beach Mk4,4221,1761537600,2025-10-27 14:00:00,-28.10027,153.48622,0.82,1.35,14.29,3.61,22.36,104.98,0.22,117.1
Palm Beach Mk4,4221,1761539400,2025-10-27 14:30:00,-28.10025,153.48622,0.85,1.44,13.33,3.81,22.32,108.84,0.22,118.51
Palm Beach Mk4,4221,1761541200,2025-10-27 15:00:00,-28.10025,153.48624,0.85,1.68,14.29,3.93,22.27,103.48,0.23,105.41
Palm Beach Mk4,4221,1761543000,2025-10-27 15:30:00,-28.10028,153.48618,0.87,1.44,4.26,3.76,22.27,35.35,0.19,115.08
Palm Beach Mk4,4221,1761544800,2025-10-27 16:00:00,-28.10023,153.48624,0.89,1.58,4.76,3.65,22.27,38.25,0.2,100.57
Palm Beach Mk4,4221,1761546600,2025-10-27 16:30:00,-28.10023,153.48624,0.81,1.23,13.33,3.72,22.18,104.18,0.19,105.76
Palm Beach Mk4,4221,1761548400,2025-10-27 17:00:00,-28.10025,153.48622,0.72,1.23,13.33,3.68,22.18,108.14,0.16,115.08
Palm Beach Mk4,4221,1761550200,2025-10-27 17:30:00,-28.10025,153.48616,0.71,1.27,13.33,3.92,22.1,104.71,0.12,132.31
Palm Beach Mk4,4221,1761552000,2025-10-27 18:00:00,-28.10025,153.48616,0.67,1.09,13.33,4.25,22.1,103.48,0.06,126.42
Palm Beach Mk4,4221,1761553800,2025-10-27 18:30:00,-28.10025,153.48614,0.67,0.96,13.33,4.39,22.1,102.07,0.1,125.19
Palm Beach Mk4,4221,1761555600,2025-10-27 19:00:00,-28.10027,153.48607,0.76,1.24,13.33,3.93,22.1,98.65,0.04,139.87
Palm Beach Mk4,4221,1761557400,2025-10-27 19:30:00,-28.10023,153.48594,0.78,1.21,13.33,3.5,22.05,98.12,0.02,238.24
Palm Beach Mk4,4221,1761559200,2025-10-27 20:00:00,-28.10008,153.48582,0.79,1.58,13.33,3.4,22.05,100.4,0.03,262.33
Palm Beach Mk4,4221,1761561000,2025-10-27 20:30:00,-28.09995,153.48573,0.78,1.14,12.5,3.36,21.96,94.25,0.09,282.73
Palm Beach Mk4,4221,1761562800,2025-10-27 21:00:00,-28.09975,153.48564,0.72,1.22,12.5,3.22,21.96,95.74,0.09,307.69
Palm Beach Mk4,4221,1761564600,2025-10-27 21:30:00,-28.09949,153.48556,0.73,1.27,13.33,3.14,21.96,93.46,0.1,295.03
Palm Beach Mk4,4221,1761566400,2025-10-27 22:00:00,-28.09947,153.48558,0.67,1.11,12.5,3.04,21.96,96.8,0.14,322.37
Palm Beach Mk4,4221,1761568200,2025-10-27 22:30:00,-28.09945,153.48556,0.71,1.19,12.5,3.06,21.87,96.54,0.21,335.91
Palm Beach Mk4,4221,1761570000,2025-10-27 23:00:00,-28.09937,153.4856,0.73,1.23,12.5,3.1,21.83,86.78,0.2,318.33
Palm Beach Mk4,4221,1761571800,2025-10-27 23:30:00,-28.09934,153.48562,0.7,1.26,12.5,3.2,21.83,93.46,0.3,315.96
Palm Beach Mk4,4221,1761573600,2025-10-28 00:00:00,-28.09934,153.4856,0.72,1.24,13.33,3.24,21.83,83.44,0.23,312.26
Palm Beach Mk4,4221,1761575400,2025-10-28 00:30:00,-28.09934,153.4856,0.71,1.18,6.9,3.49,21.83,93.46,0.21,301.54
Palm Beach Mk4,4221,1761577200,2025-10-28 01:00:00,-28.09937,153.4856,0.74,1.1,6.67,3.87,21.78,101.2,0.21,319.74
Palm Beach Mk4,4221,1761579000,2025-10-28 01:30:00,-28.09938,153.48556,0.74,1.15,7.14,3.99,21.78,101.37,0.2,306.99
Palm Beach Mk4,4221,1761580800,2025-10-28 02:00:00,-28.09937,153.48558,0.8,1.43,8.0,4.09,21.78,93.2,0.22,315.52
Palm Beach Mk4,4221,1761582600,2025-10-28 02:30:00,-28.09937,153.48558,0.87,1.44,7.41,4.27,21.74,99.09,0.18,319.21
Palm Beach Mk4,4221,1761584400,2025-10-28 03:00:00,-28.09935,153.48564,0.87,1.5,12.5,4.14,21.74,97.5,0.22,306.9
Palm Beach Mk4,4221,1761586200,2025-10-28 03:30:00,-28.09934,153.48564,1.0,1.58,7.14,4.36,21.74,109.63,0.22,310.24
Palm Beach Mk4,4221,1761588000,2025-10-28 04:00:00,-28.09935,153.48564,1.04,1.81,7.69,4.57,21.74,107.96,0.21,300.84
Palm Beach Mk4,4221,1761589800,2025-10-28 04:30:00,-28.09935,153.48564,1.19,1.83,7.14,4.75,21.74,113.06,0.19,302.51
Palm Beach Mk4,4221,1761591600,2025-10-28 05:00:00,-28.09937,153.48564,1.08,1.91,7.69,4.45,21.69,107.88,0.17,300.04
Palm Beach Mk4,4221,1761593400,2025-10-28 05:30:00,-28.09937,153.48564,1.16,1.94,7.69,4.66,21.78,111.74,0.13,290.37
Palm Beach Mk4,4221,1761595200,2025-10-28 06:00:00,-28.09937,153.48567,1.16,2.36,7.14,4.71,21.83,104.71,0.13,289.76
Palm Beach Mk4,4221,1761597000,2025-10-28 06:30:00,-28.09937,153.48567,1.19,2.1,7.69,4.7,21.83,99.61,0.11,286.15
Palm Beach Mk4,4221,1761598800,2025-10-28 07:00:00,-28.09937,153.48569,1.18,2.53,7.14,4.69,21.83,112.45,0.1,301.54
Palm Beach Mk4,4221,1761600600,2025-10-28 07:30:00,-28.09937,153.48567,1.23,2.28,7.69,4.75,21.83,113.06,0.11,286.86
Palm Beach Mk4,4221,1761602400,2025-10-28 08:00:00,-28.0994,153.48564,1.35,2.42,5.26,4.8,21.83,116.4,0.11,255.65
Palm Beach Mk4,4221,1761604200,2025-10-28 08:30:00,-28.09955,153.48551,1.29,2.22,5.56,4.57,22.72,104.1,0.14,207.38
Palm Beach Mk4,4221,1761606000,2025-10-28 09:00:00,-28.09982,153.48537,1.4,2.57,5.26,4.46,22.72,109.46,0.17,227.43
Palm Beach Mk4,4221,1761607800,2025-10-28 09:30:00,-28.09998,153.48541,1.4,2.57,7.14,4.46,22.63,100.05,0.17,211.69
Palm Beach Mk4,4221,1761609600,2025-10-28 10:00:00,-28.09997,153.48547,1.42,2.35,6.9,4.52,22.36,101.72,0.06,140.13
Palm Beach Mk4,4221,1761611400,2025-10-28 10:30:00,-28.10004,153.48547,1.4,2.5,5.71,4.45,22.18,94.34,0.1,204.48
Palm Beach Mk4,4221,1761613200,2025-10-28 11:00:00,-28.10005,153.48547,1.43,2.14,6.25,4.52,22.23,103.57,0.11,219.34
Palm Beach Mk4,4221,1761615000,2025-10-28 11:30:00,-28.10008,153.48547,1.39,2.4,5.71,4.42,22.23,107.0,0.15,217.14
Palm Beach Mk4,4221,1761616800,2025-10-28 12:00:00,-28.10004,153.48543,1.47,2.85,5.56,4.48,22.23,108.49,0.16,224.62
Palm Beach Mk4,4221,1761618600,2025-10-28 12:30:00,-28.09993,153.48537,1.68,2.82,6.67,4.42,22.18,109.9,0.15,251.69
Palm Beach Mk4,4221,1761620400,2025-10-28 13:00:00,-28.09989,153.48539,1.71,2.79,5.88,4.54,22.18,105.5,0.12,238.15
Palm Beach Mk4,4221,1761622200,2025-10-28 13:30:00,-28.09967,153.48541,1.63,2.89,5.88,4.53,22.5,105.42,0.17,238.07
Palm Beach Mk4,4221,1761624000,2025-10-28 14:00:00,-28.09963,153.48541,1.73,2.86,6.45,4.63,22.68,103.31,0.22,234.37
Palm Beach Mk4,4221,1761625800,2025-10-28 14:30:00,-28.09955,153.48547,1.67,2.74,6.25,4.64,22.77,103.13,0.18,242.29
Palm Beach Mk4,4221,1761627600,2025-10-28 15:00:00,-28.09952,153.48551,1.58,3.0,6.45,4.59,22.77,99.0,0.14,239.03
Palm Beach Mk4,4221,1761629400,2025-10-28 15:30:00,-28.09952,153.48551,1.57,2.41,6.25,4.58,22.68,96.01,0.15,231.3
Palm Beach Mk4,4221,1761631200,2025-10-28 16:00:00,-28.09947,153.48558,1.63,2.58,5.88,4.47,22.72,91.09,0.18,229.54
Palm Beach Mk4,4221,1761633000,2025-10-28 16:30:00,-28.09947,153.48558,1.64,3.13,6.67,4.62,22.72,101.55,0.15,223.03
Palm Beach Mk4,4221,1761634800,2025-10-28 17:00:00,-28.0995,153.48558,1.52,2.39,5.88,4.59,22.72,91.17,0.15,218.29
Palm Beach Mk4,4221,1761636600,2025-10-28 17:30:00,-28.09945,153.48564,1.56,2.46,7.14,4.63,22.72,104.89,0.1,213.36
Palm Beach Mk4,4221,1761638400,2025-10-28 18:00:00,-28.09941,153.48567,1.57,2.86,6.67,4.62,22.68,106.38,0.1,205.45
Palm Beach Mk4,4221,1761640200,2025-10-28 18:30:00,-28.09938,153.48575,1.58,2.48,7.69,4.69,22.68,104.98,0.05,240.09
Palm Beach Mk4,4221,1761642000,2025-10-28 19:00:00,-28.09938,153.48575,1.6,2.37,7.14,4.66,22.68,100.23,0.08,197.45
Palm Beach Mk4,4221,1761643800,2025-10-28 19:30:00,-28.0994,153.48571,1.58,2.63,5.88,4.7,22.63,93.02,0.07,211.69
Palm Beach Mk4,4221,1761645600,2025-10-28 20:00:00,-28.09937,153.48575,1.49,2.57,6.67,4.72,22.63,94.16,0.03,279.12
Palm Beach Mk4,4221,1761647400,2025-10-28 20:30:00,-28.09934,153.48582,1.49,2.34,7.41,4.95,22.5,98.29,0.11,339.6
Palm Beach Mk4,4221,1761649200,2025-10-28 21:00:00,-28.09932,153.48586,1.52,2.38,6.9,5.07,22.5,91.35,0.16,333.63
Palm Beach Mk4,4221,1761651000,2025-10-28 21:30:00,-28.0993,153.48586,1.6,2.74,6.25,5.08,22.5,86.95,0.18,340.4
Palm Beach Mk4,4221,1761652800,2025-10-28 22:00:00,-28.0993,153.48584,1.64,2.79,6.67,5.18,22.45,82.38,0.26,342.07
Palm Beach Mk4,4221,1761654600,2025-10-28 22:30:00,-28.09932,153.48575,1.61,2.79,6.67,5.2,22.45,84.14,0.23,329.76
Palm Beach Mk4,4221,1761656400,2025-10-28 23:00:00,-28.09932,153.48573,1.68,2.72,6.45,5.47,22.5,88.18,0.15,317.01
Palm Beach Mk4,4221,1761658200,2025-10-28 23:30:00,-28.09934,153.48571,1.56,2.41,6.67,5.44,22.41,85.02,0.22,323.08
Palm Beach Mk4,4221,1761660000,2025-10-29 00:00:00,-28.09934,153.48569,1.58,2.49,6.9,5.47,22.36,88.01,0.2,322.29
Palm Beach Mk4,4221,1761661800,2025-10-29 00:30:00,-28.09932,153.48564,1.69,3.2,7.41,5.6,22.32,91.09,0.23,322.37
Palm Beach Mk4,4221,1761663600,2025-10-29 01:00:00,-28.09932,153.48569,1.73,2.8,7.14,5.37,22.32,80.62,0.26,324.04
Palm Beach Mk4,4221,1761665400,2025-10-29 01:30:00,-28.09934,153.48564,1.69,2.73,5.88,5.09,22.32,86.16,0.24,322.29
Palm Beach Mk4,4221,1761667200,2025-10-29 02:00:00,-28.0993,153.48569,1.79,3.25,7.14,5.17,22.36,84.76,0.22,322.99
Palm Beach Mk4,4221,1761669000,2025-10-29 02:30:00,-28.09932,153.48569,1.98,3.41,7.41,5.57,22.36,77.46,0.18,307.78
Palm Beach Mk4,4221,1761670800,2025-10-29 03:00:00,-28.09932,153.48571,2.12,3.49,7.69,5.71,22.32,81.68,0.19,307.87
Palm Beach Mk4,4221,1761672600,2025-10-29 03:30:00,-28.09932,153.48567,1.95,3.26,7.69,5.65,22.32,82.12,0.18,318.51
Palm Beach Mk4,4221,1761674400,2025-10-29 04:00:00,-28.09937,153.48558,1.82,2.87,7.69,5.61,22.32,84.32,0.22,313.49
Palm Beach Mk4,4221,1761676200,2025-10-29 04:30:00,-28.09935,153.4856,2.03,3.52,7.69,5.83,22.32,85.99,0.2,310.42
Palm Beach Mk4,4221,1761678000,2025-10-29 05:00:00,-28.09935,153.48564,1.93,2.96,8.0,5.77,22.36,82.03,0.17,309.98
Palm Beach Mk4,4221,1761679800,2025-10-29 05:30:00,-28.09943,153.48558,2.0,3.12,7.69,5.93,22.36,89.94,0.14,335.82
Palm Beach Mk4,4221,1761681600,2025-10-29 06:00:00,-28.09941,153.48556,2.06,3.0,7.69,5.99,22.32,89.77,0.12,309.27
Palm Beach Mk4,4221,1761683400,2025-10-29 06:30:00,-28.09935,153.48564,1.94,3.31,8.0,5.89,22.32,78.78,0.19,325.01
